Energy (eV),Efficiency %,Efficiency % Uncertainty
1695.0,0.41906628457573025,0.10617665693890359
1696.0,0.41922281198338635,0.10607526779578642
1697.0,0.4193787903142691,0.10597389249182233
1698.0,0.4195342202094835,0.10587253128421178
1699.0,0.4196891023103367,0.10577118442929005
1700.0,0.41984343725833845,0.10566985218252983
1701.0,0.4199972256952004,0.10556853479854393
1702.0,0.42015046826283275,0.10546723253108911
1703.0,0.4203031656033417,0.10536594563307022
1704.0,0.4204553183590304,0.10526467435654123
1705.0,0.42060692717239384,0.10516341895271047
1706.0,0.42075799268612024,0.10506217967194278
1707.0,0.4209085155430867,0.10496095676376262
1708.0,0.42105849638635934,0.10485975047685717
1709.0,0.4212079358591898,0.10475856105908012
1710.0,0.4213568346050146,0.10465738875745362
1711.0,0.4215051932674527,0.10455623381817211
1712.0,0.4216530124903033,0.10445509648660536
1713.0,0.4218002929175457,0.10435397700730069
1714.0,0.4219470351933355,0.10425287562398625
1715.0,0.4220932399620032,0.10415179257957483
1716.0,0.4222389078680528,0.10405072811616567
1717.0,0.42238403955615983,0.10394968247504757
1718.0,0.4225286356711688,0.10384865589670236
1719.0,0.4226726968580935,0.10374764862080656
1720.0,0.4228162237621107,0.10364666088623582
1721.0,0.422959217028563,0.10354569293106648
1722.0,0.42310167730295384,0.10344474499257873
1723.0,0.4232436052309471,0.10334381730725922
1724.0,0.4233850014583638,0.10324291011080458
1725.0,0.42352586663118275,0.10314202363812258
1726.0,0.4236662013955344,0.10304115812333654
1727.0,0.42380600639770255,0.10294031379978728
1728.0,0.4239452822841222,0.10283949090003493
1729.0,0.42408402970137454,0.10273868965586341
1730.0,0.4242222492961878,0.10263791029828145
1731.0,0.4243599417154344,0.10253715305752584
1732.0,0.4244971076061292,0.10243641816306402
1733.0,0.42463374761542694,0.10233570584359675
1734.0,0.42476986239062087,0.1022350163270601
1735.0,0.42490545257914053,0.10213434984062841
1736.0,0.4250405188285487,0.10203370661071733
1737.0,0.4251750617865405,0.10193308686298555
1738.0,0.4253090821009434,0.10183249082233643
1739.0,0.4254425804197101,0.10173191871292271
1740.0,0.42557555739092034,0.10163137075814732
1741.0,0.42570801366277883,0.10153084718066596
1742.0,0.4258399498836109,0.10143034820239012
1743.0,0.42597136670186303,0.10132987404448857
1744.0,0.4261022647660982,0.10122942492739088
1745.0,0.42623264472499633,0.10112900107078865
1746.0,0.4263625072273502,0.10102860269363861
1747.0,0.4264918529220661,0.1009282300141641
1748.0,0.42662068245815665,0.10082788324985874
1749.0,0.4267489964847456,0.1007275626174871
1750.0,0.4268767956510588,0.10062726833308858
1751.0,0.42700408060642797,0.10052700061197786
1752.0,0.4271308520002848,0.10042675966874906
1753.0,0.42725711048216014,0.10032654571727644
1754.0,0.4273828567016818,0.10022635897071751
1755.0,0.42750809130857337,0.10012619964151435
1756.0,0.4276328149526499,0.10002606794139712
1757.0,0.42775702828381806,0.099925964081385
1758.0,0.4278807319520726,0.09982588827178855
1759.0,0.4280039266074957,0.09972584072221195
1760.0,0.428126612900251,0.09962582164155646
1761.0,0.42824879148058825,0.09952583123801945
1762.0,0.42837046299883347,0.09942586971910006
1763.0,0.4284916281053935,0.09932593729159801
1764.0,0.4286122874507491,0.09922603416161802
1765.0,0.42873244168545444,0.09912616053457118
1766.0,0.4288520914601367,0.09902631661517611
1767.0,0.4289712374254911,0.09892650260746227
1768.0,0.42908988023228006,0.09882671871477085
1769.0,0.4292080205313305,0.09872696513975791
1770.0,0.4293256589735334,0.09862724208439505
1771.0,0.42944279620983916,0.09852754974997266
1772.0,0.4295594328912572,0.09842788833710082
1773.0,0.4296755696688523,0.09832825804571191
1774.0,0.4297912071937448,0.09822865907506209
1775.0,0.4299063461171053,0.09812909162373369
1776.0,0.43002098709015507,0.09802955588963676
1777.0,0.43013513076416265,0.09793005207001078
1778.0,0.430248777790442,0.097830580361427
1779.0,0.4303619288203494,0.0977311409597905
1780.0,0.43047458450528364,0.09763173406034069
1781.0,0.43058674549668,0.0975323598576552
1782.0,0.4306984124460121,0.09743301854564967
1783.0,0.430809586004788,0.09733371031758101
1784.0,0.4309202668245466,0.09723443536604845
1785.0,0.4310304555568565,0.09713519388299616
1786.0,0.431140152853316,0.09703598605971364
1787.0,0.43124935936554665,0.0969368120868387
1788.0,0.43135807574519536,0.09683767215435883
1789.0,0.43146630264392793,0.09673856645161294
1790.0,0.43157404071343075,0.09663949516729299
1791.0,0.4316812906054055,0.09654045848944613
1792.0,0.4317880529715696,0.09644145660547555
1793.0,0.43189432846365167,0.09634248970214343
1794.0,0.4320001177333905,0.09624355796557155
1795.0,0.4321054214325328,0.09614466158124324
1796.0,0.43221024021283094,0.09604580073400538
1797.0,0.43231457472604057,0.09594697560807008
1798.0,0.4324184256239168,0.09584818638701612
1799.0,0.4325217935582167,0.09574943325379004
1800.0,0.4326246791806911,0.09565071639070918
1801.0,0.4327270831430867,0.09555203597946167
1802.0,0.43282900609714225,0.09545339220110952
1803.0,0.432930448694585,0.09535478523608912
1804.0,0.4330314115871326,0.09525621526421352
1805.0,0.43313189542648534,0.09515768246467356
1806.0,0.43323190086432833,0.09505918701603984
1807.0,0.4333314285523273,0.09496072909626396
1808.0,0.433430479142127,0.09486230888268056
1809.0,0.4335290532853475,0.09476392655200815
1810.0,0.43362715163358456,0.09466558228035135
1811.0,0.4337247748384061,0.09456727624320152
1812.0,0.4338219235513482,0.09446900861543983
1813.0,0.4339185984239157,0.09437077957133713
1814.0,0.43401480010757904,0.09427258928455648
1815.0,0.4341105292537712,0.0941744379281541
1816.0,0.4342057865138858,0.09407632567458128
1817.0,0.43430057253927595,0.09397825269568587
1818.0,0.4343948879812501,0.0938802191627131
1819.0,0.43448873349107126,0.09378222524630785
1820.0,0.43458210971995576,0.09368427111651549
1821.0,0.43467501731906677,0.0935863569427841
1822.0,0.4347674569395174,0.09348848289396504
1823.0,0.4348594292323648,0.0933906491383147
1824.0,0.43495093484860975,0.09329285584349635
1825.0,0.4350419744391931,0.09319510317658086
1826.0,0.43513254865499434,0.09309739130404913
1827.0,0.4352226581468301,0.09299972039179205
1828.0,0.4353123035654495,0.09290209060511301
1829.0,0.43540148556153613,0.09280450210872888
1830.0,0.4354902047856996,0.09270695506677214
1831.0,0.4355784618884799,0.09260944964279047
1832.0,0.43566625752034094,0.09251198599975019
1833.0,0.4357535923316694,0.09241456430003614
1834.0,0.43584046697277373,0.09231718470545396
1835.0,0.4359268820938791,0.09221984737723098
1836.0,0.436012838345129,0.09212255247601724
1837.0,0.43609833637657924,0.09202530016188819
1838.0,0.4361833768381982,0.09192809059434393
1839.0,0.4362679603798639,0.09183092393231265
1840.0,0.4363520876513617,0.09173380033415024
1841.0,0.4364357593023824,0.09163671995764265
1842.0,0.4365189759825189,0.09153968296000708
1843.0,0.4366017383412658,0.09144268949789294
1844.0,0.4366840470280159,0.09134573972738311
1845.0,0.4367659026920583,0.0912488338039954
1846.0,0.43684730598257576,0.09115197188268434
1847.0,0.43692825754864434,0.09105515411784114
1848.0,0.43700875803922856,0.09095838066329637
1849.0,0.43708880810318057,0.09086165167232063
1850.0,0.437168408389239,0.09076496729762519
1851.0,0.4372475595460236,0.09066832769136483
1852.0,0.4373262622220374,0.09057173300513699
1853.0,0.43740451706566025,0.09047518338998518
1854.0,0.4374823247251495,0.09037867899639848
1855.0,0.43755968584863747,0.09028221997431349
1856.0,0.4376366010841269,0.09018580647311586
1857.0,0.43771307107949237,0.09008943864164083
1858.0,0.43778909648247494,0.0899931166281754
1859.0,0.4378646779406819,0.0898968405804578
1860.0,0.4379398161015844,0.08980061064568085
1861.0,0.4380145116125148,0.08970442697049151
1862.0,0.4380887651206637,0.08960828970099309
1863.0,0.43816257727307967,0.08951219898274568
1864.0,0.43823594871666577,0.08941615496076805
1865.0,0.43830888009817714,0.08932015777953828
1866.0,0.4383813720642207,0.08922420758299468
1867.0,0.4384534252612502,0.08912830451453838
1868.0,0.43852504033556744,0.08903244871703238
1869.0,0.43859621793331616,0.0889366403328048
1870.0,0.4386669587004833,0.08884087950364856
1871.0,0.4387372632828955,0.08874516637082325
1872.0,0.43880713232621693,0.08864950107505574
1873.0,0.43887656647594653,0.088553883756542
1874.0,0.4389455663774175,0.08845831455494778
1875.0,0.4390141326757935,0.08836279360940992
1876.0,0.4390822660160684,0.08826732105853721
1877.0,0.43914996704306175,0.08817189704041192
1878.0,0.4392172364014184,0.08807652169259055
1879.0,0.43928407473560616,0.08798119515210527
1880.0,0.4393504826899135,0.08788591755546461
1881.0,0.43941646090844677,0.0877906890386553
1882.0,0.4394820100351299,0.0876955097371422
1883.0,0.43954713071369933,0.08760037978587058
1884.0,0.4396118235877052,0.08750529931926683
1885.0,0.4396760893005074,0.08741026847123913
1886.0,0.4397399284952734,0.08731528737517896
1887.0,0.439803341814977,0.08722035616396231
1888.0,0.43986632990239555,0.08712547496995003
1889.0,0.43992889340010827,0.08703064392498983
1890.0,0.43999103295049485,0.0869358631604167
1891.0,0.44005274919573045,0.08684113280705469
1892.0,0.44011404277778815,0.08674645299521684
1893.0,0.4401749143384328,0.08665182385470707
1894.0,0.4402353645192219,0.08655724551482138
1895.0,0.44029539396150147,0.0864627181043484
1896.0,0.44035500330640504,0.08636824175157043
1897.0,0.4404141931948515,0.08627381658426495
1898.0,0.4404729642675421,0.08617944272970549
1899.0,0.4405313171649614,0.08608512031466206
1900.0,0.4405892525273705,0.08599084946540325
1901.0,0.4406467709948094,0.08589663030769668
1902.0,0.44070387320709237,0.08580246296680946
1903.0,0.44076055980380646,0.0857083475675109
1904.0,0.4408168314243111,0.08561428423407125
1905.0,0.4408726887077328,0.08552027309026479
1906.0,0.4409281322929665,0.08542631425936989
1907.0,0.4409831628186718,0.08533240786416965
1908.0,0.44103778092327084,0.08523855402695393
1909.0,0.44109198724494725,0.0851447528695194
1910.0,0.44114578242164354,0.08505100451317138
1911.0,0.44119916709105883,0.08495730907872422
1912.0,0.4412521418906479,0.08486366668650253
1913.0,0.4413047074576182,0.08477007745634185
1914.0,0.44135686442892796,0.08467654150759038
1915.0,0.4414086134412853,0.0845830589591095
1916.0,0.441459955131145,0.08448962992927454
1917.0,0.4415108901347069,0.08439625453597614
1918.0,0.44156141908791385,0.08430293289662132
1919.0,0.44161154262645097,0.084209665128134
1920.0,0.44166126138574174,0.08411645134695621
1921.0,0.4417105760009471,0.08402329166904945
1922.0,0.44175948710696356,0.08393018620989508
1923.0,0.44180799533842174,0.08383713508449525
1924.0,0.44185610132968295,0.08374413840737462
1925.0,0.44190380571483884,0.08365119629258048
1926.0,0.44195110912770824,0.08355830885368415
1927.0,0.44199801220183627,0.08346547620378209
1928.0,0.44204451557049146,0.08337269845549626
1929.0,0.4420906198666649,0.08327997572097587
1930.0,0.44213632572306777,0.0831873081118975
1931.0,0.44218163377212877,0.08309469573946682
1932.0,0.44222654464599376,0.0830021387144188
1933.0,0.4422710589765232,0.08290963714701924
1934.0,0.44231517739528897,0.08281719114706558
1935.0,0.442358900533575,0.08272480082388753
1936.0,0.44240222902237314,0.08263246628634881
1937.0,0.44244516349238283,0.08254018764284657
1938.0,0.4424877045740086,0.08244796500131399
1939.0,0.4425298528973572,0.08235579846922064
1940.0,0.4425716090922388,0.08226368815357256
1941.0,0.4426129737881616,0.08217163416091458
1942.0,0.44265394761433174,0.08207963659733006
1943.0,0.4426945311996522,0.08198769556844279
1944.0,0.44273472517271834,0.08189581117941712
1945.0,0.4427745301618206,0.0818039835349592
1946.0,0.4428139467949372,0.08171221273931796
1947.0,0.442852975699736,0.08162049889628617
1948.0,0.4428916175035722,0.08152884210920089
1949.0,0.4429298728334855,0.08143724248094474
1950.0,0.44296774231619945,0.0813457001139466
1951.0,0.44300522657811864,0.08125421511018285
1952.0,0.44304232624532675,0.081162787571178
1953.0,0.4430790419435872,0.08107141759800543
1954.0,0.4431153742983375,0.08098010529128888
1955.0,0.4431513239346917,0.08088885075120256
1956.0,0.4431868914774346,0.08079765407747298
1957.0,0.44322207755102294,0.08070651536937885
1958.0,0.44325688277958264,0.08061543472575287
1959.0,0.4432913077869062,0.08052441224498189
1960.0,0.44332535319645305,0.08043344802500847
1961.0,0.44335901963134555,0.08034254216333105
1962.0,0.44339230771436855,0.08025169475700573
1963.0,0.4434252180679679,0.08016090590264588
1964.0,0.4434577513142475,0.08007017569642474
1965.0,0.4434899080749689,0.07997950423407485
1966.0,0.4435216889715489,0.07988889161088936
1967.0,0.44355309462505776,0.07979833792172304
1968.0,0.4435841256562178,0.07970784326099335
1969.0,0.4436147826854024,0.07961740772268087
1970.0,0.44364506633263245,0.07952703140033054
1971.0,0.4436749772175762,0.07943671438705231
1972.0,0.44370451595954774,0.07934645677552181
1973.0,0.4437336831775041,0.07925625865798212
1974.0,0.44376247949004494,0.07916612012624331
1975.0,0.44379090551540956,0.07907604127168459
1976.0,0.4438189618714764,0.07898602218525434
1977.0,0.4438466491757611,0.07889606295747098
1978.0,0.4438739680454143,0.07880616367842481
1979.0,0.4439009190972209,0.07871632443777726
1980.0,0.443927502947597,0.07862654532476346
1981.0,0.4439537202125912,0.0785368264281917
1982.0,0.44397957150787887,0.07844716783644506
1983.0,0.444005057448764,0.07835756963748244
1984.0,0.4440301786501762,0.07826803191883837
1985.0,0.4440549357266694,0.07817855476762499
1986.0,0.44407932929241956,0.07808913827053215
1987.0,0.4441033599612238,0.07799978251382929
1988.0,0.4441270283464995,0.07791048758336469
1989.0,0.4441503350612805,0.0778212535645677
1990.0,0.4441732807182179,0.07773208054244925
1991.0,0.44419586592957794,0.07764296860160179
1992.0,0.44421809130723894,0.07755391782620154
1993.0,0.44423995746269157,0.0774649283000086
1994.0,0.4442614650070369,0.07737600010636764
1995.0,0.4442826145509837,0.07728713332820908
1996.0,0.44430340670484875,0.07719832804804999
1997.0,0.44432384207855385,0.0771095843479945
1998.0,0.4443439212816257,0.07702090230973493
1999.0,0.44436364492319175,0.0769322820145529
2000.0,0.4443829938923799,0.07684372018774922
2001.0,0.44439799425196863,0.07675454144558508
2002.0,0.4444126304730364,0.07666542470266265
2003.0,0.444426903037966,0.07657637012322172
2004.0,0.4444408124299072,0.07648737787057269
2005.0,0.4444543591327703,0.07639844810709956
2006.0,0.4444675436312187,0.07630958099426113
2007.0,0.4444803664106626,0.0762207766925935
2008.0,0.4444928279572515,0.07613203536171192
2009.0,0.44450492875786946,0.07604335716031302
2010.0,0.44451666930012584,0.0759547422461775
2011.0,0.44452805007234997,0.07586619077617104
2012.0,0.4445390715635853,0.07577770290624701
2013.0,0.44454973426358146,0.07568927879144886
2014.0,0.44456003866278704,0.07560091858591175
2015.0,0.44456998525234526,0.07551262244286462
2016.0,0.44457957452408625,0.07542439051463273
2017.0,0.44458880697051845,0.07533622295263981
2018.0,0.4445976830848267,0.07524811990740948
2019.0,0.4446062033608612,0.0751600815285676
2020.0,0.44461436829313367,0.07507210796484536
2021.0,0.44462217837681023,0.07498419936407955
2022.0,0.4446296341077044,0.07489635587321666
2023.0,0.444636735982271,0.07480857763831357
2024.0,0.44464348449759944,0.07472086480454046
2025.0,0.44464988015140905,0.0746332175161826
2026.0,0.44465592344204014,0.07454563591664216
2027.0,0.44466161486844913,0.07445812014844136
2028.0,0.4446669549302023,0.07437067035322344
2029.0,0.44467194412746874,0.07428328667175577
2030.0,0.4446765829610149,0.07419596924393122
2031.0,0.44468087193219663,0.07410871820877071
2032.0,0.4446848115429562,0.07402153370442564
2033.0,0.4446884022958121,0.07393441586817891
2034.0,0.44469164469385575,0.07384736483644852
2035.0,0.4446945392407445,0.0737603807447887
2036.0,0.44469708644069333,0.07367346372789228
2037.0,0.44469928679847337,0.07358661391959335
2038.0,0.4447011408194012,0.07349983145286834
2039.0,0.444702649009335,0.07341311645983974
2040.0,0.4447038118746685,0.07332646907177623
2041.0,0.4447046299223232,0.07323988941909702
2042.0,0.4447051036597441,0.07315337763137247
2043.0,0.44470523359489394,0.07306693383732647
2044.0,0.44470502023624464,0.07298055816483925
2045.0,0.4447044640927744,0.07289425074094928
2046.0,0.44470356567396,0.07280801169185451
2047.0,0.4447023254897698,0.0727218411429162
2048.0,0.44470074405066135,0.07263573921865951
2049.0,0.44469882186757104,0.07254970604277709
2050.0,0.4446965594519121,0.07246374173812999
2051.0,0.4446939573155665,0.07237784642675037
2052.0,0.4446910159708795,0.07229202022984373
2053.0,0.4446877359306533,0.07220626326779125
2054.0,0.44468411770814287,0.07212057566015148
2055.0,0.44468016181704934,0.07203495752566261
2056.0,0.4446758687715124,0.07194940898224499
2057.0,0.4446712390861077,0.07186393014700287
2058.0,0.4446662732758389,0.0717785211362273
2059.0,0.44466097185613285,0.07169318206539747
2060.0,0.44465533534283347,0.0716079130491829
2061.0,0.44464936425219637,0.07152271420144635
2062.0,0.4446430591008827,0.0714375856352453
2063.0,0.44463642040595464,0.07135252746283488
2064.0,0.44462944868486776,0.07126753979566884
2065.0,0.4446221444554676,0.07118262274440318
2066.0,0.44461450823598286,0.07109777641889688
2067.0,0.4446065405450208,0.0710130009282154
2068.0,0.4445982419015596,0.07092829638063174
2069.0,0.4445896128249455,0.07084366288362988
2070.0,0.44458065383488565,0.07075910054390513
2071.0,0.444571365451442,0.07067460946736817
2072.0,0.444561748195029,0.0705901897591464
2073.0,0.4445518025864037,0.0705058415235858
2074.0,0.4445415291466646,0.07042156486425355
2075.0,0.4445309283972424,0.07033735988394059
2076.0,0.4445200008598983,0.0702532266846625
2077.0,0.44450874705671484,0.07016916536766332
2078.0,0.44449716751009477,0.07008517603341617
2079.0,0.44448526274275096,0.0700012587816268
2080.0,0.4444730332777062,0.0699174137112349
2081.0,0.44446047963828317,0.0698336409204166
2082.0,0.4444476023481025,0.06974994050658598
2083.0,0.44443440193107586,0.06966631256639864
2084.0,0.4444208789114005,0.06958275719575255
2085.0,0.44440703381355623,0.06949927448979111
2086.0,0.44439286716229814,0.06941586454290445
2087.0,0.4443783794826521,0.06933252744873263
2088.0,0.44436357129990783,0.06924926330016681
2089.0,0.44434844313961747,0.06916607218935232
2090.0,0.44433299552758837,0.06908295420768985
2091.0,0.44431722898987736,0.0689999094458389
2092.0,0.4443011440527855,0.06891693799371872
2093.0,0.4442847412428559,0.06883403994051095
2094.0,0.4442680210868651,0.06875121537466211
2095.0,0.44425098411182024,0.06866846438388564
2096.0,0.44423363084495304,0.06858578705516326
2097.0,0.44421596181371603,0.06850318347474832
2098.0,0.44419797754577606,0.06842065372816736
2099.0,0.4441796785690101,0.06833819790022208
2100.0,0.4441610654115001,0.06825581607499229
2101.0,0.444142138601529,0.06817350833583699
2102.0,0.44412289866757415,0.06809127476539747
2103.0,0.4441033461383047,0.06800911544559901
2104.0,0.444083481542574,0.0679270304576528
2105.0,0.4440633054094171,0.0678450198820592
2106.0,0.4440428182680448,0.06776308379860835
2107.0,0.4440220206478389,0.06768122228638337
2108.0,0.4440009130783485,0.06759943542376233
2109.0,0.4439794960892829,0.06751772328842047
2110.0,0.4439577702105099,0.06743608595733144
2111.0,0.4439357359720485,0.06735452350677149
2112.0,0.4439133939040655,0.06727303601231906
2113.0,0.44389074453687116,0.06719162354885903
2114.0,0.4438677884009125,0.06711028619058372
2115.0,0.44384452602677166,0.06702902401099543
2116.0,0.44382095794515913,0.06694783708290841
2117.0,0.443797084686909,0.06686672547845135
2118.0,0.4437729067829768,0.06678568926906915
2119.0,0.44374842476443127,0.06670472852552514
2120.0,0.4437236391624531,0.06662384331790322
2121.0,0.4436985505083284,0.0665430337156103
2122.0,0.4436731593334457,0.0664622997873778
2123.0,0.4436474661692899,0.06638164160126449
2124.0,0.44362147154743836,0.0663010592246581
2125.0,0.4435951759995575,0.06622055272427799
2126.0,0.4435685800573963,0.0661401221661762
2127.0,0.4435416842527842,0.06605976761574105
2128.0,0.4435144891176243,0.06597948913769819
2129.0,0.4434869951838921,0.06589928679611326
2130.0,0.44345920298362773,0.06581916065439321
2131.0,0.4434311130489334,0.06573911077528971
2132.0,0.44340272591196833,0.06565913722090039
2133.0,0.44337404210494724,0.0655792400526707
2134.0,0.4433450621601306,0.06549941933139712
2135.0,0.4433157866098255,0.06541967511722813
2136.0,0.44328621598637935,0.06534000746966705
2137.0,0.4432563508221748,0.06526041644757363
2138.0,0.4432261916496267,0.06518090210916677
2139.0,0.4431957390011787,0.06510146451202582
2140.0,0.4431649934092958,0.0650221037130937
2141.0,0.4431339554064651,0.0649428197686779
2142.0,0.44310262552518637,0.06486361273445344
2143.0,0.44307100429797225,0.06478448266546435
2144.0,0.44303909225734156,0.06470542961612635
2145.0,0.44300688993581677,0.06462645364022858
2146.0,0.44297439786591836,0.06454755479093537
2147.0,0.4429416165801611,0.06446873312078931
2148.0,0.4429085466110526,0.06438998868171204
2149.0,0.4428751884910855,0.06431132152500767
2150.0,0.44284154275273524,0.0642327317013636
2151.0,0.44280760992845636,0.0641542192608537
2152.0,0.44277339055067866,0.06407578425293937
2153.0,0.44273888515180176,0.06399742672647282
2154.0,0.4427040942641928,0.06391914672969738
2155.0,0.4426690184201816,0.06384094431025196
2156.0,0.4426336581520578,0.06376281951517061
2157.0,0.44259801399206466,0.06368477239088632
2158.0,0.44256208647239886,0.06360680298323242
2159.0,0.4425258761252028,0.06352891133744465
2160.0,0.44248938348256345,0.06345109749816337
2161.0,0.44245260907650785,0.06337336150943534
2162.0,0.44241555343899774,0.0632957034147164
2163.0,0.4423782171019293,0.06321812325687248
2164.0,0.4423406005971254,0.06314062107818261
2165.0,0.44230270445633474,0.0630631969203406
2166.0,0.4422645292112266,0.06298585082445693
2167.0,0.4422260753933878,0.0629085828310609
2168.0,0.44218734353431893,0.06283139298010283
2169.0,0.44214833416543053,0.06275428131095573
2170.0,0.44210904781803934,0.0626772478624179
2171.0,0.4420694850233656,0.06260029267271419
2172.0,0.4420296463125272,0.06252341577949845
2173.0,0.44198953221653925,0.062446617219855886
2174.0,0.44194914326630697,0.06236989703030425
2175.0,0.4419084799926256,0.06229325524679681
2176.0,0.44186754292617414,0.06221669190472367
2177.0,0.4418263325975136,0.0621402070389135
2178.0,0.44178484953708147,0.062063800683636906
2179.0,0.44174309427519154,0.06198747287260656
2180.0,0.4417010673420264,0.06191122363898114
2181.0,0.4416587692676369,0.06183505301536576
2182.0,0.4416162005819374,0.06175896103381476
2183.0,0.4415733618147028,0.061682947725833326
2184.0,0.44153025349556485,0.061607013122379706
2185.0,0.44148687615400967,0.06153115725386763
2186.0,0.4414432303193725,0.06145538015016681
2187.0,0.4413993165208356,0.06137968184060713
2188.0,0.4413551352874254,0.06130406235397826
2189.0,0.44131068714800775,0.06122852171853355
2190.0,0.4412659726312859,0.06115305996199073
2191.0,0.44122099226579664,0.06107767711153492
2192.0,0.4411757465799059,0.06100237319381942
2193.0,0.44113023610180807,0.060927148234968385
2194.0,0.44108446135952056,0.06085200226057919
2195.0,0.44103842288088063,0.060776935295723374
2196.0,0.44099212119354436,0.06070194736494931
2197.0,0.44094555682498027,0.06062703849228382
2198.0,0.4408987303024692,0.060552208701234046
2199.0,0.44085164215309797,0.06047745801479018
2200.0,0.44080429290375966,0.060402786455426336
2201.0,0.44075668308114757,0.06032819404510276
2202.0,0.4407088132117539,0.06025368080526846
2203.0,0.4406606838218657,0.06017924675686219
2204.0,0.44061229543756203,0.060104891920315054
2205.0,0.44056364858471103,0.060030616315552
2206.0,0.44051474378896727,0.05995641996199412
2207.0,0.45479075585643064,0.061783939482390575
2208.0,0.45640233110428136,0.061927793022344524
2209.0,0.45800134154906175,0.062069561917979466
2210.0,0.45958763676193737,0.06220923411414418
2211.0,0.46116106988505906,0.06234679810061184
2212.0,0.46272149771612336,0.062482242918963316
2213.0,0.4642687807914027,0.06261555816920437
2214.0,0.46580278346717424,0.06274673401610373
2215.0,0.46732337399942386,0.06287576119524749
2216.0,0.46883042462176727,0.06300263101880188
2217.0,0.47032381162146586,0.06312733538097506
2218.0,0.4718034154134757,0.06324986676317339
2219.0,0.4732691206123989,0.06337021823884048
2220.0,0.47472081610230693,0.06348838347797886
2221.0,0.4761583951042677,0.06360435675133873
2222.0,0.4775817552415685,0.06371813293427593
2223.0,0.4789907986024766,0.06382970751026594
2224.0,0.4803854318005201,0.06393907657407288
2225.0,0.48176556603212667,0.0640462368345625
2226.0,0.48313111713160956,0.0641511856171593
2227.0,0.48448200562336563,0.06425392086593766
2228.0,0.48581815677124873,0.06435444114534497
2229.0,0.4871395006249818,0.06445274564154901
2230.0,0.48844597206360935,0.06454883416340985
2231.0,0.4897375108358407,0.06464270714306666
2232.0,0.49101406159726607,0.06473436563613906
2233.0,0.49227557394434135,0.06482381132153868
2234.0,0.4935220024451031,0.06491104650088811
2235.0,0.49475330666652145,0.06499607409754231
2236.0,0.4959694511984729,0.06507889765521435
2237.0,0.4971704056742055,0.06515952133619793
2238.0,0.4983561447873261,0.06523794991918903
2239.0,0.49952664830520044,0.06531418879670517
2240.0,0.5006819010787291,0.06538824397209717
2241.0,0.5018218930484738,0.06546012205615846
2242.0,0.5029466192470748,0.06552983026332715
2243.0,0.5040560797979416,0.06559737640748523
2244.0,0.5051502799101668,0.06566276889734973
2245.0,0.506229229869642,0.06572601673146426
2246.0,0.5072929450263577,0.06578712949278433
2247.0,0.5083414457778754,0.06584611734286688
2248.0,0.509374757548922,0.06590299101565807
2249.0,0.5103880592934895,0.06595714892530974
2250.0,0.5113863605447644,0.06600923258705482
2251.0,0.5123697433692,0.06605925960936372
2252.0,0.5133382522501796,0.06610724277221224
2253.0,0.5142919364320638,0.06615319537900834
2254.0,0.515230849877831,0.06619713124827672
2255.0,0.5161550512230074,0.06623906470498638
2256.0,0.5170646037259427,0.06627901057152714
2257.0,0.5179595752144418,0.06631698415833968
2258.0,0.5188400380287804,0.0663530012542062
2259.0,0.519706068961163,0.06638707811620881
2260.0,0.5205577491916551,0.06641923145936265
2261.0,0.5213951642206446,0.06644947844593167
2262.0,0.5222184037978669,0.06647783667443437
2263.0,0.5230275618480924,0.06650432416834878
2264.0,0.5238227363934953,0.06652895936452528
2265.0,0.5246040294728009,0.06655176110131707
2266.0,0.5253715470572836,0.06657274860643639
2267.0,0.5261253989636823,0.066591941484549
2268.0,0.5268656987641214,0.06660935970461483
2269.0,0.5275925636931318,0.06662502358698777
2270.0,0.5283061145518563,0.06663895379028482
2271.0,0.5290064756095415,0.06665117129803579
2272.0,0.5296937745024132,0.06666169740512617
2273.0,0.5303681421300539,0.06667055370404541
2274.0,0.5310297125493693,0.06667776207095272
2275.0,0.5316786228662783,0.06668334465157358
2276.0,0.5323150131252434,0.06668732384694108
2277.0,0.532939026196745,0.06668972229899234
2278.0,0.533550807662847,0.0666905628760392
2279.0,0.5341505057009671,0.06668986865812167
2280.0,0.5347382709659895,0.06668766292226207
2281.0,0.5353142564708586,0.06668396912763375
2282.0,0.5358786174657787,0.06667881090065675
2283.0,0.5364315113161691,0.06667221202003971
2284.0,0.5369730973795257,0.06666419640177848
2285.0,0.5375035368813057,0.06665478808413057
2286.0,0.5380229927900104,0.06664401121257822
2287.0,0.5385316296916007,0.06663189002479646
2288.0,0.5390296136633945,0.06661844883564305
2289.0,0.5395171121475937,0.06660371202218429
2290.0,0.5399942938246075,0.06658770400877168
2291.0,0.5423796283714494,0.06680343551168184
2292.0,0.5424996052300481,0.06674382522960136
2293.0,0.5426194309649128,0.06668426970721561
2294.0,0.5427391057342863,0.06662476894101672
2295.0,0.5428586296963956,0.06656532292728354
2296.0,0.542978003009453,0.06650593166208278
2297.0,0.5430972258316555,0.06644659514126869
2298.0,0.5432162983211827,0.06638731336048471
2299.0,0.5433352206361968,0.06632808631516486
2300.0,0.5434539929348411,0.06626891400053417
2301.0,0.5435726153752415,0.06620979641160891
2302.0,0.5436910881155022,0.06615073354319881
2303.0,0.5438094113137081,0.06609172538990707
